"Date","facility_name","Admissions","Attendance","Tri_1","Tri_2","Tri_3","Tri_4","Tri_5"
2014-02-11,"Swan District Hospital",17,142,0,23,56,59,3
2014-02-11,"Rockingham General Hospital",18,173,0,22,53,91,6
2014-02-11,"Joondalup Health Campus",71,251,0,35,85,124,5
2014-02-12,"Royal Perth Hospital",95,230,0,35,92,87,13
2014-02-12,"Fremantle Hospital",57,150,0,30,48,53,17
2014-02-12,"Princess Margaret Hospital For Children",35,182,3,5,37,135,0
2014-02-12,"King Edward Memorial Hospital For Women",5,32,0,0,4,13,15
2014-02-12,"Sir Charles Gairdner Hospital",129,187,3,38,109,36,0
2014-02-12,"Armadale/Kelmscott District Memorial Hospital",18,189,0,29,73,71,14
2014-02-12,"Swan District Hospital",24,125,0,14,59,42,9
2014-02-12,"Rockingham General Hospital",17,158,0,20,47,82,7
2014-02-12,"Joondalup Health Campus",69,235,0,26,77,127,4
2014-02-13,"Royal Perth Hospital",113,233,9,26,80,95,23
2014-02-13,"Fremantle Hospital",83,159,0,38,64,51,6
2014-02-13,"Princess Margaret Hospital For Children",27,149,0,4,30,110,4
2014-02-13,"King Edward Memorial Hospital For Women",4,40,0,0,3,23,14
2014-02-13,"Sir Charles Gairdner Hospital",104,172,3,37,81,45,6
2014-02-13,"Armadale/Kelmscott District Memorial Hospital",16,153,0,19,61,59,13
2014-02-13,"Swan District Hospital",18,119,0,15,46,42,16
2014-02-13,"Rockingham General Hospital",14,145,0,21,50,69,4
2014-02-13,"Joondalup Health Campus",69,231,0,29,65,132,5
2014-02-14,"Royal Perth Hospital",85,226,3,41,77,92,13
2014-02-14,"Fremantle Hospital",65,164,3,33,57,57,14
2014-02-14,"Princess Margaret Hospital For Children",24,189,4,9,47,128,0
2014-02-14,"King Edward Memorial Hospital For Women",5,43,0,0,8,14,21
2014-02-14,"Sir Charles Gairdner Hospital",115,192,3,55,79,53,0
2014-02-14,"Armadale/Kelmscott District Memorial Hospital",18,130,0,19,48,57,6
2014-02-14,"Swan District Hospital",19,101,4,14,41,34,8
2014-02-14,"Rockingham General Hospital",8,131,0,20,26,80,5
2014-02-14,"Joondalup Health Campus",63,253,0,27,91,128,6
2014-02-15,"Royal Perth Hospital",96,247,4,43,102,80,17
2014-02-15,"Fremantle Hospital",62,154,0,35,66,39,14
2014-02-15,"Princess Margaret Hospital For Children",21,187,0,4,42,138,3
2014-02-15,"King Edward Memorial Hospital For Women",4,38,0,0,4,24,10
2014-02-15,"Sir Charles Gairdner Hospital",65,158,5,34,73,37,9
2014-02-15,"Armadale/Kelmscott District Memorial Hospital",14,169,0,21,52,75,20
2014-02-15,"Swan District Hospital",23,115,0,20,39,53,0
2014-02-15,"Rockingham General Hospital",10,134,0,15,36,77,6
2014-02-15,"Joondalup Health Campus",76,250,0,26,100,116,8
2014-02-16,"Royal Perth Hospital",114,265,5,47,100,84,29
2014-02-16,"Fremantle Hospital",59,166,0,31,52,70,12
2014-02-16,"Princess Margaret Hospital For Children",33,223,0,10,56,152,5
2014-02-16,"King Edward Memorial Hospital For Women",0,33,0,0,7,21,5
2014-02-16,"Sir Charles Gairdner Hospital",94,184,0,49,84,50,0
2014-02-16,"Armadale/Kelmscott District Memorial Hospital",15,196,0,22,66,86,20
2014-02-16,"Swan District Hospital",23,140,4,36,36,56,8
2014-02-16,"Rockingham General Hospital",11,133,0,9,37,82,5
2014-02-16,"Joondalup Health Campus",89,277,0,40,79,146,12
2014-02-17,"Royal Perth Hospital",117,227,4,35,98,86,4
2014-02-17,"Fremantle Hospital",76,171,0,35,59,53,22
2014-02-17,"Princess Margaret Hospital For Children",47,195,0,8,55,130,0
2014-02-17,"King Edward Memorial Hospital For Women",8,58,0,0,10,23,24
2014-02-17,"Sir Charles Gairdner Hospital",114,185,0,49,82,46,7
2014-02-17,"Armadale/Kelmscott District Memorial Hospital",26,175,0,26,63,73,13
2014-02-17,"Swan District Hospital",21,135,0,33,48,50,3
2014-02-17,"Rockingham General Hospital",20,171,0,16,51,98,6
2014-02-17,"Joondalup Health Campus",72,272,0,30,86,150,5
2014-02-18,"Royal Perth Hospital",108,250,0,37,94,95,22
2014-02-18,"Fremantle Hospital",63,166,0,31,56,59,19
2014-02-18,"Princess Margaret Hospital For Children",36,190,0,10,51,126,3
2014-02-18,"King Edward Memorial Hospital For Women",5,56,0,0,5,21,30
2014-02-18,"Sir Charles Gairdner Hospital",104,173,0,42,88,40,0
2014-02-18,"Armadale/Kelmscott District Memorial Hospital",15,149,0,19,58,64,8
2014-02-18,"Swan District Hospital",20,140,0,25,60,45,9
2014-02-18,"Rockingham General Hospital",18,146,0,13,43,76,13
2014-02-18,"Joondalup Health Campus",90,280,0,42,87,145,4
2014-02-19,"Royal Perth Hospital",105,242,0,45,86,87,22
2014-02-19,"Fremantle Hospital",65,149,3,31,51,51,13
2014-02-19,"Princess Margaret Hospital For Children",37,174,0,5,37,129,3
2014-02-19,"King Edward Memorial Hospital For Women",0,43,0,0,5,21,17
2014-02-19,"Sir Charles Gairdner Hospital",108,176,3,45,70,51,7
2014-02-19,"Armadale/Kelmscott District Memorial Hospital",14,160,0,19,79,54,8
2014-02-19,"Swan District Hospital",24,107,0,12,49,41,5
2014-02-19,"Rockingham General Hospital",16,133,0,14,49,67,0
2014-02-19,"Joondalup Health Campus",79,254,0,39,86,117,12
2014-02-20,"Royal Perth Hospital",88,218,5,37,88,67,20
2014-02-20,"Fremantle Hospital",55,144,0,28,48,53,15
2014-02-20,"Princess Margaret Hospital For Children",29,165,0,3,38,123,0
2014-02-20,"King Edward Memorial Hospital For Women",5,44,0,0,5,24,15
2014-02-20,"Sir Charles Gairdner Hospital",122,189,0,45,89,51,0
2014-02-20,"Armadale/Kelmscott District Memorial Hospital",26,168,0,27,69,64,6
2014-02-20,"Swan District Hospital",32,148,3,27,54,55,9
2014-02-20,"Rockingham General Hospital",17,150,0,19,46,80,5
2014-02-20,"Joondalup Health Campus",88,245,0,16,95,126,6
2014-02-21,"Royal Perth Hospital",85,224,3,33,78,86,24
2014-02-21,"Fremantle Hospital",82,162,0,33,74,43,12
2014-02-21,"Princess Margaret Hospital For Children",28,186,0,4,51,128,0
2014-02-21,"King Edward Memorial Hospital For Women",0,38,0,0,4,20,14
2014-02-21,"Sir Charles Gairdner Hospital",108,176,0,35,95,42,4
2014-02-21,"Armadale/Kelmscott District Memorial Hospital",14,151,0,22,63,57,9
2014-02-21,"Swan District Hospital",22,124,0,17,47,54,5
2014-02-21,"Rockingham General Hospital",20,156,0,22,48,73,12
2014-02-21,"Joondalup Health Campus",75,250,3,39,101,96,11
2014-02-22,"Royal Perth Hospital",91,225,3,31,79,108,4
2014-02-22,"Fremantle Hospital",71,170,0,26,61,59,22
2014-02-22,"Princess Margaret Hospital For Children",42,199,0,11,55,128,5
2014-02-22,"King Edward Memorial Hospital For Women",0,25,0,0,3,16,6
2014-02-22,"Sir Charles Gairdner Hospital",95,179,0,43,75,53,6
2014-02-22,"Armadale/Kelmscott District Memorial Hospital",13,162,0,16,60,69,16
2014-02-22,"Swan District Hospital",29,139,0,18,57,60,3
2014-02-22,"Rockingham General Hospital",18,138,0,24,54,59,0
2014-02-22,"Joondalup Health Campus",64,248,0,34,74,135,3
2014-02-23,"Royal Perth Hospital",83,228,5,36,82,92,13
2014-02-23,"Fremantle Hospital",75,196,0,33,78,67,17
2014-02-23,"Princess Margaret Hospital For Children",45,225,0,8,64,150,0
2014-02-23,"King Edward Memorial Hospital For Women",0,23,0,0,0,18,4
2014-02-23,"Sir Charles Gairdner Hospital",97,195,3,51,95,41,5
2014-02-23,"Armadale/Kelmscott District Memorial Hospital",17,193,0,18,60,99,16
2014-02-23,"Swan District Hospital",27,123,3,24,38,51,7
2014-02-23,"Rockingham General Hospital",14,147,0,18,46,78,4
2014-02-23,"Joondalup Health Campus",78,295,0,36,104,149,5
2014-02-24,"Royal Perth Hospital",122,263,5,44,95,104,15
2014-02-24,"Fremantle Hospital",72,165,5,27,53,58,22
2014-02-24,"Princess Margaret Hospital For Children",47,216,0,10,50,152,3
2014-02-24,"King Edward Memorial Hospital For Women",0,32,0,0,3,15,14
2014-02-24,"Sir Charles Gairdner Hospital",105,214,3,60,79,65,7
2014-02-24,"Armadale/Kelmscott District Memorial Hospital",22,160,0,26,57,74,0
2014-02-24,"Swan District Hospital",36,140,0,26,54,57,0
2014-02-24,"Rockingham General Hospital",24,162,0,20,51,84,6
2014-02-24,"Joondalup Health Campus",90,277,0,28,110,128,10
2014-02-25,"Royal Perth Hospital",114,227,7,35,76,75,34
2014-02-25,"Fremantle Hospital",69,180,0,37,61,61,19
2014-02-25,"Princess Margaret Hospital For Children",41,187,0,7,51,125,0
2014-02-25,"King Edward Memorial Hospital For Women",4,41,0,0,3,21,17
2014-02-25,"Sir Charles Gairdner Hospital",126,203,0,47,96,55,4
2014-02-25,"Armadale/Kelmscott District Memorial Hospital",28,169,0,24,52,80,13
2014-02-25,"Swan District Hospital",17,103,0,8,38,50,5
2014-02-25,"Rockingham General Hospital",15,161,0,16,49,91,5
2014-02-25,"Joondalup Health Campus",76,248,0,34,69,131,13
2014-02-26,"Royal Perth Hospital",37,222,0,32,96,77,15
2014-02-26,"Fremantle Hospital",75,166,0,31,65,65,5
2014-02-26,"Princess Margaret Hospital For Children",33,181,0,5,48,127,0
2014-02-26,"King Edward Memorial Hospital For Women",6,41,0,0,7,19,15
2014-02-26,"Sir Charles Gairdner Hospital",103,185,0,48,91,42,0
2014-02-26,"Armadale/Kelmscott District Memorial Hospital",23,155,0,19,68,61,7
2014-02-26,"Swan District Hospital",12,103,0,17,44,34,6
2014-02-26,"Rockingham General Hospital",22,156,0,15,37,87,17
2014-02-26,"Joondalup Health Campus",81,245,4,24,94,119,4
2014-02-27,"Royal Perth Hospital",92,239,5,44,86,83,21
2014-02-27,"Fremantle Hospital",84,176,0,33,80,51,11
2014-02-27,"Princess Margaret Hospital For Children",29,199,0,6,57,134,0
2014-02-27,"King Edward Memorial Hospital For Women",5,41,0,0,3,21,17
2014-02-27,"Sir Charles Gairdner Hospital",93,178,0,52,83,39,4
2014-02-27,"Armadale/Kelmscott District Memorial Hospital",17,151,0,19,60,65,7
2014-02-27,"Swan District Hospital",31,111,0,22,40,45,4
2014-02-27,"Rockingham General Hospital",26,136,0,17,53,63,0
2014-02-27,"Joondalup Health Campus",79,256,0,28,113,106,9
2014-02-28,"Royal Perth Hospital",103,237,5,49,84,81,17
2014-02-28,"Fremantle Hospital",69,172,0,29,74,55,12
2014-02-28,"Princess Margaret Hospital For Children",30,170,4,7,42,114,3
2014-02-28,"King Edward Memorial Hospital For Women",0,45,0,0,0,22,21
2014-02-28,"Sir Charles Gairdner Hospital",110,214,5,39,111,54,5
2014-02-28,"Armadale/Kelmscott District Memorial Hospital",27,173,0,18,74,72,9
2014-02-28,"Swan District Hospital",26,133,0,24,38,65,5
2014-02-28,"Rockingham General Hospital",15,137,0,15,61,58,3
2014-02-28,"Joondalup Health Campus",67,254,0,38,68,135,11
2014-03-01,"Royal Perth Hospital",94,247,6,36,73,110,22
2014-03-01,"Fremantle Hospital",68,168,3,29,65,56,15
2014-03-01,"Princess Margaret Hospital For Children",30,176,0,9,49,115,0
2014-03-01,"King Edward Memorial Hospital For Women",7,36,0,0,8,22,6
2014-03-01,"Sir Charles Gairdner Hospital",86,179,6,31,87,52,3
2014-03-01,"Armadale/Kelmscott District Memorial Hospital",24,161,0,19,68,65,8
2014-03-01,"Swan District Hospital",32,117,0,25,44,40,7
2014-03-01,"Rockingham General Hospital",11,139,0,18,43,73,5
2014-03-01,"Joondalup Health Campus",79,255,0,32,78,140,3
2014-03-02,"Royal Perth Hospital",95,262,4,26,91,116,25
2014-03-02,"Fremantle Hospital",55,166,0,20,69,56,20
2014-03-02,"Princess Margaret Hospital For Children",34,186,3,12,53,117,0
2014-03-02,"King Edward Memorial Hospital For Women",0,30,0,0,4,17,9
2014-03-02,"Sir Charles Gairdner Hospital",99,199,4,47,79,60,9
2014-03-02,"Armadale/Kelmscott District Memorial Hospital",17,186,0,25,76,72,11
2014-03-02,"Swan District Hospital",23,155,0,24,64,58,8
2014-03-02,"Rockingham General Hospital",21,168,0,16,54,88,10
2014-03-02,"Joondalup Health Campus",71,299,0,21,83,182,11
2014-03-03,"Royal Perth Hospital",114,261,5,54,86,103,13
2014-03-03,"Fremantle Hospital",70,174,0,24,65,64,20
2014-03-03,"Princess Margaret Hospital For Children",37,232,0,7,57,162,4
2014-03-03,"King Edward Memorial Hospital For Women",3,17,0,0,0,13,3
2014-03-03,"Sir Charles Gairdner Hospital",97,212,0,55,90,63,0
2014-03-03,"Armadale/Kelmscott District Memorial Hospital",23,185,0,21,48,105,9
2014-03-03,"Swan District Hospital",28,140,0,23,50,53,13
2014-03-03,"Rockingham General Hospital",19,152,0,15,46,79,11
2014-03-03,"Joondalup Health Campus",77,277,0,23,97,151,6
2014-03-04,"Royal Perth Hospital",124,243,3,49,79,98,14
2014-03-04,"Fremantle Hospital",75,178,0,24,60,59,33
2014-03-04,"Princess Margaret Hospital For Children",35,207,0,6,67,132,0
2014-03-04,"King Edward Memorial Hospital For Women",3,51,0,0,0,32,17
2014-03-04,"Sir Charles Gairdner Hospital",114,194,0,57,83,51,3
2014-03-04,"Armadale/Kelmscott District Memorial Hospital",11,161,0,16,55,64,26
2014-03-04,"Swan District Hospital",22,134,0,26,57,43,7
2014-03-04,"Rockingham General Hospital",19,170,0,21,73,67,9
2014-03-04,"Joondalup Health Campus",69,264,0,26,77,145,15
2014-03-05,"Royal Perth Hospital",117,249,0,42,101,93,11
2014-03-05,"Fremantle Hospital",87,167,0,31,51,63,20
2014-03-05,"Princess Margaret Hospital For Children",38,184,0,6,53,122,3
2014-03-05,"King Edward Memorial Hospital For Women",9,56,0,0,8,25,20
2014-03-05,"Sir Charles Gairdner Hospital",100,183,3,56,72,47,5
2014-03-05,"Armadale/Kelmscott District Memorial Hospital",21,158,0,15,73,61,9
2014-03-05,"Swan District Hospital",25,133,0,25,49,53,6
2014-03-05,"Rockingham General Hospital",8,134,0,12,41,72,9
2014-03-05,"Joondalup Health Campus",78,262,0,30,75,145,12
2014-03-06,"Royal Perth Hospital",131,265,0,57,84,105,18
2014-03-06,"Fremantle Hospital",89,179,0,36,72,48,23
2014-03-06,"Princess Margaret Hospital For Children",30,165,0,5,44,114,0
2014-03-06,"King Edward Memorial Hospital For Women",0,41,0,0,3,23,15
2014-03-06,"Sir Charles Gairdner Hospital",109,201,3,47,93,51,7
2014-03-06,"Armadale/Kelmscott District Memorial Hospital",28,152,0,21,66,53,10
2014-03-06,"Swan District Hospital",40,130,0,18,55,53,4
2014-03-06,"Rockingham General Hospital",8,151,0,20,52,74,4
2014-03-06,"Joondalup Health Campus",72,248,0,28,73,142,5
2014-03-07,"Royal Perth Hospital",96,234,9,29,65,109,22
2014-03-07,"Fremantle Hospital",63,182,0,26,65,65,24
2014-03-07,"Princess Margaret Hospital For Children",30,180,0,9,51,118,0
2014-03-07,"King Edward Memorial Hospital For Women",4,39,0,0,0,16,20
2014-03-07,"Sir Charles Gairdner Hospital",106,191,4,36,114,32,5
2014-03-07,"Armadale/Kelmscott District Memorial Hospital",27,174,0,28,68,60,18
2014-03-07,"Swan District Hospital",32,134,0,20,44,67,0
2014-03-07,"Rockingham General Hospital",19,134,0,13,36,71,14
2014-03-07,"Joondalup Health Campus",64,280,3,27,104,141,5
2014-03-08,"Royal Perth Hospital",87,222,5,41,80,87,9
2014-03-08,"Fremantle Hospital",68,160,0,20,69,60,11
2014-03-08,"Princess Margaret Hospital For Children",29,175,0,4,31,134,5
2014-03-08,"King Edward Memorial Hospital For Women",3,32,0,0,8,15,9
2014-03-08,"Sir Charles Gairdner Hospital",78,174,3,43,73,51,4
2014-03-08,"Armadale/Kelmscott District Memorial Hospital",10,163,0,18,61,76,8
2014-03-08,"Swan District Hospital",31,113,3,17,32,58,3
2014-03-08,"Rockingham General Hospital",13,148,0,17,46,80,4
2014-03-08,"Joondalup Health Campus",71,246,0,39,90,116,0
2014-03-09,"Royal Perth Hospital",94,230,6,41,72,89,21
2014-03-09,"Fremantle Hospital",65,160,0,24,56,58,20
2014-03-09,"Princess Margaret Hospital For Children",30,182,0,6,39,136,0
2014-03-09,"King Edward Memorial Hospital For Women",0,22,0,0,0,15,6
2014-03-09,"Sir Charles Gairdner Hospital",92,203,0,39,93,67,3
2014-03-09,"Armadale/Kelmscott District Memorial Hospital",18,201,3,25,83,86,4
2014-03-09,"Swan District Hospital",28,140,0,24,51,65,0
2014-03-09,"Rockingham General Hospital",17,162,0,16,65,78,3
2014-03-09,"Joondalup Health Campus",73,315,0,27,97,172,18
2014-03-10,"Royal Perth Hospital",88,259,0,54,84,96,23
2014-03-10,"Fremantle Hospital",67,172,0,38,51,49,34
2014-03-10,"Princess Margaret Hospital For Children",27,185,0,8,44,131,0
2014-03-10,"King Edward Memorial Hospital For Women",5,40,0,0,9,13,18
2014-03-10,"Sir Charles Gairdner Hospital",94,202,9,41,87,61,4
2014-03-10,"Armadale/Kelmscott District Memorial Hospital",23,173,0,30,60,75,7
2014-03-10,"Swan District Hospital",22,129,0,21,46,56,6
2014-03-10,"Rockingham General Hospital",10,152,0,16,42,82,11
2014-03-10,"Joondalup Health Campus",84,282,0,36,94,134,16
2014-03-11,"Royal Perth Hospital",90,234,3,36,69,105,21
2014-03-11,"Fremantle Hospital",70,154,0,23,62,52,17
2014-03-11,"Princess Margaret Hospital For Children",38,189,0,7,61,118,3
2014-03-11,"King Edward Memorial Hospital For Women",3,34,0,0,3,15,15
2014-03-11,"Sir Charles Gairdner Hospital",113,193,3,38,85,65,0
2014-03-11,"Armadale/Kelmscott District Memorial Hospital",18,153,0,26,50,70,5
2014-03-11,"Swan District Hospital",30,124,0,24,42,53,5
2014-03-11,"Rockingham General Hospital",16,149,3,17,71,55,3
2014-03-11,"Joondalup Health Campus",88,242,6,38,92,105,0
2014-03-12,"Royal Perth Hospital",86,227,5,36,70,91,25
2014-03-12,"Fremantle Hospital",63,149,0,28,57,51,12
2014-03-12,"Princess Margaret Hospital For Children",43,210,0,6,53,147,4
2014-03-12,"King Edward Memorial Hospital For Women",4,40,0,0,3,13,24
2014-03-12,"Sir Charles Gairdner Hospital",84,180,0,50,79,46,4
2014-03-12,"Armadale/Kelmscott District Memorial Hospital",23,146,0,18,60,56,11
2014-03-12,"Swan District Hospital",27,122,0,15,43,50,12
2014-03-12,"Rockingham General Hospital",15,164,0,19,52,76,17
2014-03-12,"Joondalup Health Campus",81,234,0,26,90,108,10
2014-03-13,"Royal Perth Hospital",78,233,3,27,87,88,28
2014-03-13,"Fremantle Hospital",76,176,0,37,55,66,16
2014-03-13,"Princess Margaret Hospital For Children",35,176,0,12,42,121,0
2014-03-13,"King Edward Memorial Hospital For Women",5,44,0,0,0,29,14
2014-03-13,"Sir Charles Gairdner Hospital",107,165,0,40,78,38,7
2014-03-13,"Armadale/Kelmscott District Memorial Hospital",20,166,0,19,69,73,4
2014-03-13,"Swan District Hospital",32,132,0,22,39,59,12
2014-03-13,"Rockingham General Hospital",25,153,0,22,48,77,6
2014-03-13,"Joondalup Health Campus",70,234,0,29,67,129,8
2014-03-14,"Royal Perth Hospital",89,230,0,35,99,80,14
2014-03-14,"Fremantle Hospital",55,148,4,26,48,60,10
2014-03-14,"Princess Margaret Hospital For Children",32,167,0,12,42,108,5
2014-03-14,"King Edward Memorial Hospital For Women",4,45,0,0,5,23,17
2014-03-14,"Sir Charles Gairdner Hospital",88,175,0,50,74,42,9
2014-03-14,"Armadale/Kelmscott District Memorial Hospital",16,148,0,28,48,60,11
2014-03-14,"Swan District Hospital",32,114,0,18,40,49,7
2014-03-14,"Rockingham General Hospital",20,135,0,18,35,74,6
2014-03-14,"Joondalup Health Campus",73,248,0,28,88,127,3
2014-03-15,"Royal Perth Hospital",99,232,6,31,80,99,16
2014-03-15,"Fremantle Hospital",57,146,0,26,50,50,20
2014-03-15,"Princess Margaret Hospital For Children",35,196,0,6,47,138,4
2014-03-15,"King Edward Memorial Hospital For Women",3,39,0,0,8,20,11
2014-03-15,"Sir Charles Gairdner Hospital",79,177,0,31,79,60,5
2014-03-15,"Armadale/Kelmscott District Memorial Hospital",23,145,0,20,52,67,6
2014-03-15,"Swan District Hospital",24,126,0,14,52,53,6
2014-03-15,"Rockingham General Hospital",15,124,0,16,47,57,4
2014-03-15,"Joondalup Health Campus",67,243,0,30,78,126,9
2014-03-16,"Royal Perth Hospital",84,230,5,40,71,102,11
2014-03-16,"Fremantle Hospital",64,155,4,22,66,47,16
2014-03-16,"Princess Margaret Hospital For Children",33,184,0,5,37,137,4
2014-03-16,"King Edward Memorial Hospital For Women",5,32,0,0,5,21,5
2014-03-16,"Sir Charles Gairdner Hospital",76,179,3,56,74,42,4
2014-03-16,"Armadale/Kelmscott District Memorial Hospital",16,169,3,32,50,74,10
2014-03-16,"Swan District Hospital",26,148,0,23,58,53,14
2014-03-16,"Rockingham General Hospital",12,144,0,10,37,89,8
2014-03-16,"Joondalup Health Campus",62,277,0,21,100,140,14
2014-03-17,"Royal Perth Hospital",81,228,3,37,75,88,25
2014-03-17,"Fremantle Hospital",79,172,0,34,60,62,16
2014-03-17,"Princess Margaret Hospital For Children",33,189,0,14,52,118,5
2014-03-17,"King Edward Memorial Hospital For Women",5,44,0,0,3,21,20
2014-03-17,"Sir Charles Gairdner Hospital",90,184,0,41,97,43,0
2014-03-17,"Armadale/Kelmscott District Memorial Hospital",23,162,0,20,53,70,18
2014-03-17,"Swan District Hospital",25,146,0,25,54,51,15
2014-03-17,"Rockingham General Hospital",31,148,0,15,60,69,4
2014-03-17,"Joondalup Health Campus",92,283,0,32,86,154,9
2014-03-18,"Royal Perth Hospital",95,236,0,43,74,111,7
2014-03-18,"Fremantle Hospital",75,165,3,31,74,50,7
2014-03-18,"Princess Margaret Hospital For Children",34,192,0,7,50,134,0
2014-03-18,"King Edward Memorial Hospital For Women",4,49,0,0,6,27,16
2014-03-18,"Sir Charles Gairdner Hospital",115,193,0,59,100,29,4
2014-03-18,"Armadale/Kelmscott District Memorial Hospital",17,173,0,24,65,73,11
